Student_ID,Assignment_ID,Subject,Submitted,Submission_Delay,Score
STU1067,ASSIGN5334,Chemistry,No,12,10
STU1067,ASSIGN5335,Biology,Yes,4,64
STU1068,ASSIGN5336,Physics,No,15,15
STU1068,ASSIGN5337,Mathematics,Yes,1,54
STU1068,ASSIGN5338,Physics,Yes,2,90
STU1068,ASSIGN5339,Biology,Yes,4,70
STU1068,ASSIGN5340,Mathematics,Yes,3,97
STU1069,ASSIGN5341,Mathematics,No,11,13
STU1069,ASSIGN5342,Mathematics,Yes,2,49
STU1069,ASSIGN5343,Biology,Yes,4,93
STU1069,ASSIGN5344,Physics,Yes,5,68
STU1069,ASSIGN5345,Mathematics,Yes,3,78
STU1070,ASSIGN5346,Physics,No,9,9
STU1070,ASSIGN5347,Biology,No,8,40
STU1070,ASSIGN5348,Biology,No,11,30
STU1070,ASSIGN5349,Chemistry,No,13,0
STU1070,ASSIGN5350,Chemistry,Yes,3,70
STU1071,ASSIGN5351,Biology,Yes,5,50
STU1071,ASSIGN5352,Chemistry,Yes,2,47
STU1071,ASSIGN5353,Mathematics,Yes,4,94
STU1071,ASSIGN5354,Mathematics,Yes,4,63
STU1071,ASSIGN5355,Chemistry,No,7,21
STU1072,ASSIGN5356,Mathematics,No,11,26
STU1072,ASSIGN5357,Biology,No,8,2
STU1072,ASSIGN5358,Biology,Yes,5,70
STU1072,ASSIGN5359,Biology,No,12,38
STU1072,ASSIGN5360,Physics,Yes,4,84
STU1073,ASSIGN5361,Physics,No,11,21
STU1073,ASSIGN5362,Mathematics,Yes,2,88
STU1073,ASSIGN5363,Biology,Yes,4,62
STU1073,ASSIGN5364,Physics,No,7,13
STU1073,ASSIGN5365,Physics,No,10,9
STU1074,ASSIGN5366,Mathematics,Yes,2,58
STU1074,ASSIGN5367,Biology,Yes,2,77
STU1074,ASSIGN5368,Biology,No,12,40
STU1074,ASSIGN5369,Chemistry,No,12,11
STU1074,ASSIGN5370,Mathematics,No,13,23
STU1075,ASSIGN5371,Mathematics,No,14,22
STU1075,ASSIGN5372,Biology,Yes,4,46
STU1075,ASSIGN5373,Mathematics,Yes,0,89
STU1075,ASSIGN5374,Physics,No,12,23
STU1075,ASSIGN5375,Chemistry,Yes,1,92
STU1076,ASSIGN5376,Mathematics,Yes,3,67
STU1076,ASSIGN5377,Physics,No,7,8
STU1076,ASSIGN5378,Mathematics,Yes,1,58
STU1076,ASSIGN5379,Biology,Yes,0,41
STU1076,ASSIGN5380,Mathematics,No,14,15
STU1077,ASSIGN5381,Chemistry,Yes,3,84
STU1077,ASSIGN5382,Mathematics,Yes,1,78
STU1077,ASSIGN5383,Mathematics,No,7,35
STU1077,ASSIGN5384,Mathematics,Yes,3,84
STU1077,ASSIGN5385,Chemistry,Yes,0,56
STU1078,ASSIGN5386,Biology,No,15,38
STU1078,ASSIGN5387,Physics,Yes,5,79
STU1078,ASSIGN5388,Biology,Yes,4,77
STU1078,ASSIGN5389,Mathematics,Yes,3,71
STU1078,ASSIGN5390,Mathematics,Yes,1,74
STU1079,ASSIGN5391,Chemistry,Yes,3,78
STU1079,ASSIGN5392,Chemistry,Yes,3,63
STU1079,ASSIGN5393,Chemistry,Yes,5,66
STU1079,ASSIGN5394,Physics,No,9,29
STU1079,ASSIGN5395,Chemistry,No,13,7
STU1080,ASSIGN5396,Physics,No,12,11
STU1080,ASSIGN5397,Physics,Yes,0,46
STU1080,ASSIGN5398,Biology,No,11,15
STU1080,ASSIGN5399,Biology,No,10,22
STU1080,ASSIGN5400,Biology,No,14,12
STU1081,ASSIGN5401,Physics,Yes,3,78
STU1081,ASSIGN5402,Physics,No,8,23
STU1081,ASSIGN5403,Mathematics,Yes,2,50
STU1081,ASSIGN5404,Chemistry,No,10,9
STU1081,ASSIGN5405,Physics,Yes,4,77
STU1082,ASSIGN5406,Physics,Yes,5,40
STU1082,ASSIGN5407,Chemistry,No,13,1
STU1082,ASSIGN5408,Mathematics,Yes,1,51
STU1082,ASSIGN5409,Physics,No,6,7
STU1082,ASSIGN5410,Chemistry,Yes,0,59
STU1083,ASSIGN5411,Biology,Yes,4,46
STU1083,ASSIGN5412,Chemistry,Yes,0,48
STU1083,ASSIGN5413,Chemistry,Yes,1,66
STU1083,ASSIGN5414,Chemistry,No,6,8
STU1083,ASSIGN5415,Mathematics,No,8,4
STU1084,ASSIGN5416,Mathematics,No,8,33
STU1084,ASSIGN5417,Mathematics,No,9,12
STU1084,ASSIGN5418,Biology,Yes,5,82
STU1084,ASSIGN5419,Mathematics,Yes,4,65
STU1084,ASSIGN5420,Mathematics,Yes,2,62
STU1085,ASSIGN5421,Biology,Yes,5,60
STU1085,ASSIGN5422,Biology,No,15,19
STU1085,ASSIGN5423,Mathematics,No,10,40
STU1085,ASSIGN5424,Chemistry,Yes,5,65
STU1085,ASSIGN5425,Biology,No,10,11
STU1086,ASSIGN5426,Physics,Yes,4,79
STU1086,ASSIGN5427,Biology,Yes,0,42
STU1086,ASSIGN5428,Physics,No,15,26
STU1086,ASSIGN5429,Chemistry,No,15,35
STU1086,ASSIGN5430,Biology,Yes,0,60
STU1087,ASSIGN5431,Mathematics,No,12,4
STU1087,ASSIGN5432,Physics,No,9,28
STU1087,ASSIGN5433,Physics,No,13,19
STU1087,ASSIGN5434,Physics,No,9,22
STU1087,ASSIGN5435,Biology,Yes,1,71
STU1088,ASSIGN5436,Chemistry,No,13,35
STU1088,ASSIGN5437,Biology,No,15,31
STU1088,ASSIGN5438,Chemistry,Yes,4,66
STU1088,ASSIGN5439,Chemistry,No,7,35
STU1088,ASSIGN5440,Chemistry,Yes,1,85
STU1089,ASSIGN5441,Biology,No,7,12
STU1089,ASSIGN5442,Mathematics,No,9,20
STU1089,ASSIGN5443,Biology,No,7,11
STU1089,ASSIGN5444,Physics,No,10,28
STU1089,ASSIGN5445,Biology,No,7,39
STU1090,ASSIGN5446,Physics,Yes,4,40
STU1090,ASSIGN5447,Mathematics,Yes,0,56
STU1090,ASSIGN5448,Physics,Yes,3,97
STU1090,ASSIGN5449,Chemistry,No,12,18
STU1090,ASSIGN5450,Biology,No,8,0
STU1091,ASSIGN5451,Chemistry,No,10,31
STU1091,ASSIGN5452,Biology,No,11,7
STU1091,ASSIGN5453,Chemistry,Yes,2,96
STU1091,ASSIGN5454,Chemistry,No,7,22
STU1091,ASSIGN5455,Chemistry,Yes,1,93
STU1092,ASSIGN5456,Chemistry,No,13,10
STU1092,ASSIGN5457,Biology,Yes,1,93
STU1092,ASSIGN5458,Mathematics,No,6,17
STU1092,ASSIGN5459,Mathematics,Yes,5,68
STU1092,ASSIGN5460,Biology,No,15,38
STU1093,ASSIGN5461,Mathematics,No,7,22
STU1093,ASSIGN5462,Physics,Yes,2,78
STU1093,ASSIGN5463,Mathematics,No,9,4
STU1093,ASSIGN5464,Biology,Yes,1,59
STU1093,ASSIGN5465,Biology,No,6,31
STU1094,ASSIGN5466,Physics,Yes,5,89
STU1094,ASSIGN5467,Physics,Yes,0,88
STU1094,ASSIGN5468,Physics,No,15,13
STU1094,ASSIGN5469,Biology,Yes,4,83
STU1094,ASSIGN5470,Chemistry,No,11,27
STU1095,ASSIGN5471,Chemistry,Yes,1,44
STU1095,ASSIGN5472,Biology,Yes,2,90
STU1095,ASSIGN5473,Mathematics,Yes,0,40
STU1095,ASSIGN5474,Mathematics,No,13,10
STU1095,ASSIGN5475,Biology,Yes,2,70
STU1096,ASSIGN5476,Chemistry,No,13,16
STU1096,ASSIGN5477,Physics,No,14,18
STU1096,ASSIGN5478,Chemistry,No,10,25
STU1096,ASSIGN5479,Biology,Yes,4,47
STU1096,ASSIGN5480,Biology,Yes,3,43
STU1097,ASSIGN5481,Physics,Yes,3,68
STU1097,ASSIGN5482,Physics,Yes,2,50
STU1097,ASSIGN5483,Biology,No,10,29
STU1097,ASSIGN5484,Biology,Yes,1,81
STU1097,ASSIGN5485,Mathematics,Yes,1,44
STU1098,ASSIGN5486,Physics,Yes,3,42
STU1098,ASSIGN5487,Mathematics,No,15,8
STU1098,ASSIGN5488,Mathematics,No,13,11
STU1098,ASSIGN5489,Biology,Yes,4,64
STU1098,ASSIGN5490,Mathematics,No,12,27
STU1099,ASSIGN5491,Physics,Yes,2,71
STU1099,ASSIGN5492,Mathematics,Yes,4,81
STU1099,ASSIGN5493,Chemistry,No,10,40
STU1099,ASSIGN5494,Chemistry,No,8,33
STU1099,ASSIGN5495,Biology,No,13,5
STU1100,ASSIGN5496,Physics,Yes,2,74
STU1100,ASSIGN5497,Physics,Yes,2,51
STU1100,ASSIGN5498,Chemistry,Yes,0,66
STU1100,ASSIGN5499,Biology,Yes,4,94
STU1100,ASSIGN5500,Biology,Yes,5,59
STU1101,ASSIGN5501,Chemistry,Yes,1,58
STU1101,ASSIGN5502,Physics,No,6,34
STU1101,ASSIGN5503,Biology,Yes,1,70
STU1101,ASSIGN5504,Physics,No,13,12
STU1101,ASSIGN5505,Mathematics,No,12,19
STU1102,ASSIGN5506,Mathematics,Yes,3,56
STU1102,ASSIGN5507,Mathematics,No,13,25
STU1102,ASSIGN5508,Physics,No,7,35
STU1102,ASSIGN5509,Physics,Yes,0,43
STU1102,ASSIGN5510,Biology,No,13,0
STU1103,ASSIGN5511,Physics,Yes,1,56
STU1103,ASSIGN5512,Physics,No,13,40
STU1103,ASSIGN5513,Biology,Yes,2,87
STU1103,ASSIGN5514,Biology,Yes,1,60
STU1103,ASSIGN5515,Biology,Yes,1,98
STU1104,ASSIGN5516,Chemistry,No,8,34
STU1104,ASSIGN5517,Chemistry,No,10,6
STU1104,ASSIGN5518,Chemistry,No,11,37
STU1104,ASSIGN5519,Mathematics,Yes,1,83
STU1104,ASSIGN5520,Biology,No,13,27
STU1105,ASSIGN5521,Physics,No,10,8
STU1105,ASSIGN5522,Mathematics,Yes,0,78
STU1105,ASSIGN5523,Chemistry,No,9,35
STU1105,ASSIGN5524,Mathematics,No,6,37
STU1105,ASSIGN5525,Mathematics,Yes,2,44
STU1106,ASSIGN5526,Chemistry,Yes,5,56
STU1106,ASSIGN5527,Mathematics,Yes,3,49
STU1106,ASSIGN5528,Chemistry,No,7,10
STU1106,ASSIGN5529,Biology,Yes,0,73
STU1106,ASSIGN5530,Mathematics,Yes,2,88
STU1107,ASSIGN5531,Biology,No,10,15
STU1107,ASSIGN5532,Chemistry,No,7,28
STU1107,ASSIGN5533,Mathematics,Yes,5,62
STU1107,ASSIGN5534,Mathematics,No,8,30
STU1107,ASSIGN5535,Physics,No,7,16
STU1108,ASSIGN5536,Chemistry,No,11,10
STU1108,ASSIGN5537,Biology,Yes,1,48
STU1108,ASSIGN5538,Biology,No,9,39
STU1108,ASSIGN5539,Physics,No,10,9
STU1108,ASSIGN5540,Mathematics,No,14,8
STU1109,ASSIGN5541,Chemistry,Yes,2,44
STU1109,ASSIGN5542,Biology,No,11,16
STU1109,ASSIGN5543,Physics,No,14,37
STU1109,ASSIGN5544,Physics,Yes,0,64
STU1109,ASSIGN5545,Physics,No,9,1
STU1110,ASSIGN5546,Chemistry,Yes,0,67
STU1110,ASSIGN5547,Biology,Yes,2,53
STU1110,ASSIGN5548,Physics,Yes,4,96
STU1110,ASSIGN5549,Biology,Yes,1,83
STU1110,ASSIGN5550,Physics,Yes,5,77
STU1111,ASSIGN5551,Mathematics,No,14,33
STU1111,ASSIGN5552,Physics,Yes,3,43
STU1111,ASSIGN5553,Biology,No,8,22
STU1111,ASSIGN5554,Physics,Yes,1,65
STU1111,ASSIGN5555,Chemistry,No,11,21
STU1112,ASSIGN5556,Physics,Yes,4,42
STU1112,ASSIGN5557,Chemistry,Yes,4,72
STU1112,ASSIGN5558,Chemistry,No,14,40
STU1112,ASSIGN5559,Physics,No,6,25
STU1112,ASSIGN5560,Biology,No,9,5
STU1113,ASSIGN5561,Physics,Yes,2,43
STU1113,ASSIGN5562,Biology,No,7,25
STU1113,ASSIGN5563,Mathematics,Yes,2,56
STU1113,ASSIGN5564,Physics,Yes,5,45
STU1113,ASSIGN5565,Biology,Yes,3,49
STU1114,ASSIGN5566,Biology,Yes,2,89
STU1114,ASSIGN5567,Mathematics,No,15,34
STU1114,ASSIGN5568,Biology,Yes,2,64
STU1114,ASSIGN5569,Physics,No,8,13
STU1114,ASSIGN5570,Biology,Yes,0,74
STU1115,ASSIGN5571,Mathematics,No,8,16
STU1115,ASSIGN5572,Mathematics,Yes,0,61
STU1115,ASSIGN5573,Mathematics,Yes,5,99
STU1115,ASSIGN5574,Physics,Yes,2,46
STU1115,ASSIGN5575,Mathematics,No,15,31
STU1116,ASSIGN5576,Mathematics,Yes,1,68
STU1116,ASSIGN5577,Physics,No,11,23
STU1116,ASSIGN5578,Mathematics,No,9,40
STU1116,ASSIGN5579,Mathematics,Yes,2,66
STU1116,ASSIGN5580,Biology,No,15,20
STU1117,ASSIGN5581,Mathematics,Yes,1,89
STU1117,ASSIGN5582,Chemistry,No,9,26
STU1117,ASSIGN5583,Physics,No,13,24
STU1117,ASSIGN5584,Mathematics,Yes,5,45
STU1117,ASSIGN5585,Biology,No,7,16
STU1118,ASSIGN5586,Biology,Yes,4,42
STU1118,ASSIGN5587,Mathematics,Yes,4,40
STU1118,ASSIGN5588,Chemistry,No,15,37
STU1118,ASSIGN5589,Mathematics,No,15,23
STU1118,ASSIGN5590,Mathematics,Yes,0,58
STU1119,ASSIGN5591,Biology,Yes,0,77
STU1119,ASSIGN5592,Biology,Yes,5,80
STU1119,ASSIGN5593,Mathematics,No,13,13
STU1119,ASSIGN5594,Physics,No,9,5
STU1119,ASSIGN5595,Biology,No,12,10
STU1120,ASSIGN5596,Mathematics,Yes,2,82
STU1120,ASSIGN5597,Chemistry,No,9,7
STU1120,ASSIGN5598,Biology,No,7,2
STU1120,ASSIGN5599,Mathematics,Yes,1,46
STU1120,ASSIGN5600,Chemistry,No,11,15
STU1121,ASSIGN5601,Biology,No,14,36
STU1121,ASSIGN5602,Chemistry,Yes,2,84
STU1121,ASSIGN5603,Mathematics,No,14,34
STU1121,ASSIGN5604,Biology,No,6,16
STU1121,ASSIGN5605,Physics,Yes,1,59
STU1122,ASSIGN5606,Mathematics,No,9,14
STU1122,ASSIGN5607,Biology,Yes,2,56
STU1122,ASSIGN5608,Biology,Yes,2,84
STU1122,ASSIGN5609,Chemistry,Yes,4,55
STU1122,ASSIGN5610,Biology,Yes,0,70
STU1123,ASSIGN5611,Physics,No,14,20
STU1123,ASSIGN5612,Biology,Yes,5,64
STU1123,ASSIGN5613,Biology,Yes,1,47
STU1123,ASSIGN5614,Biology,No,9,29
STU1123,ASSIGN5615,Physics,Yes,2,85
STU1124,ASSIGN5616,Mathematics,No,6,8
STU1124,ASSIGN5617,Physics,Yes,2,64
STU1124,ASSIGN5618,Biology,Yes,4,92
STU1124,ASSIGN5619,Biology,Yes,4,51
STU1124,ASSIGN5620,Mathematics,No,8,31
STU1125,ASSIGN5621,Mathematics,Yes,5,96
STU1125,ASSIGN5622,Mathematics,Yes,5,96
STU1125,ASSIGN5623,Mathematics,No,14,0
STU1125,ASSIGN5624,Chemistry,Yes,5,84
STU1125,ASSIGN5625,Mathematics,Yes,1,96
STU1126,ASSIGN5626,Physics,Yes,0,48
STU1126,ASSIGN5627,Chemistry,No,7,8
STU1126,ASSIGN5628,Mathematics,No,11,26
STU1126,ASSIGN5629,Mathematics,No,12,13
STU1126,ASSIGN5630,Mathematics,Yes,0,96
STU1127,ASSIGN5631,Chemistry,No,9,35
STU1127,ASSIGN5632,Biology,No,10,8
STU1127,ASSIGN5633,Mathematics,No,8,15
STU1127,ASSIGN5634,Physics,Yes,4,85
STU1127,ASSIGN5635,Chemistry,No,11,27
STU1128,ASSIGN5636,Chemistry,Yes,5,60
STU1128,ASSIGN5637,Mathematics,Yes,0,91
STU1128,ASSIGN5638,Chemistry,No,10,29
STU1128,ASSIGN5639,Biology,No,7,26
STU1128,ASSIGN5640,Physics,Yes,5,45
STU1129,ASSIGN5641,Physics,No,15,2
STU1129,ASSIGN5642,Physics,No,6,5
STU1129,ASSIGN5643,Physics,No,15,2
STU1129,ASSIGN5644,Chemistry,Yes,2,59
STU1129,ASSIGN5645,Biology,No,6,19
STU1130,ASSIGN5646,Chemistry,No,12,19
STU1130,ASSIGN5647,Chemistry,Yes,2,68
STU1130,ASSIGN5648,Mathematics,No,8,14
STU1130,ASSIGN5649,Chemistry,Yes,3,86
STU1130,ASSIGN5650,Mathematics,No,15,30
STU1131,ASSIGN5651,Biology,No,10,32
STU1131,ASSIGN5652,Biology,Yes,2,93
STU1131,ASSIGN5653,Mathematics,Yes,0,80
STU1131,ASSIGN5654,Biology,Yes,3,96
STU1131,ASSIGN5655,Mathematics,No,9,4
STU1132,ASSIGN5656,Chemistry,Yes,3,90
STU1132,ASSIGN5657,Mathematics,No,6,19
STU1132,ASSIGN5658,Chemistry,Yes,5,45
STU1132,ASSIGN5659,Mathematics,No,14,16
STU1132,ASSIGN5660,Mathematics,No,14,24
STU1133,ASSIGN5661,Physics,No,10,23
STU1133,ASSIGN5662,Biology,Yes,2,72
STU1133,ASSIGN5663,Chemistry,No,13,14
STU1133,ASSIGN5664,Physics,Yes,1,69
STU1133,ASSIGN5665,Physics,No,7,18
STU1134,ASSIGN5666,Biology,Yes,5,62
STU1134,ASSIGN5667,Chemistry,No,10,24
STU1134,ASSIGN5668,Biology,No,6,9
STU1134,ASSIGN5669,Biology,Yes,4,67
STU1134,ASSIGN5670,Mathematics,Yes,3,61
STU1135,ASSIGN5671,Physics,Yes,4,51
STU1135,ASSIGN5672,Biology,Yes,4,92
STU1135,ASSIGN5673,Mathematics,Yes,5,92
STU1135,ASSIGN5674,Physics,No,15,35
STU1135,ASSIGN5675,Biology,No,6,31
STU1136,ASSIGN5676,Physics,No,9,7
STU1136,ASSIGN5677,Mathematics,No,6,22
STU1136,ASSIGN5678,Physics,Yes,3,95
STU1136,ASSIGN5679,Physics,Yes,4,50
STU1136,ASSIGN5680,Mathematics,Yes,3,75
STU1137,ASSIGN5681,Chemistry,No,10,29
STU1137,ASSIGN5682,Chemistry,Yes,5,43
STU1137,ASSIGN5683,Chemistry,No,9,7
STU1137,ASSIGN5684,Physics,No,14,18
STU1137,ASSIGN5685,Physics,No,11,38
STU1138,ASSIGN5686,Physics,No,9,22
STU1138,ASSIGN5687,Chemistry,Yes,1,60
STU1138,ASSIGN5688,Physics,Yes,5,57
STU1138,ASSIGN5689,Chemistry,No,14,37
STU1138,ASSIGN5690,Physics,Yes,5,51
STU1139,ASSIGN5691,Mathematics,No,11,37
STU1139,ASSIGN5692,Mathematics,Yes,0,90
STU1139,ASSIGN5693,Chemistry,No,6,37
STU1139,ASSIGN5694,Chemistry,No,6,31
STU1139,ASSIGN5695,Mathematics,Yes,3,62
STU1140,ASSIGN5696,Mathematics,Yes,3,95
STU1140,ASSIGN5697,Biology,No,15,30
STU1140,ASSIGN5698,Biology,Yes,5,51
STU1140,ASSIGN5699,Biology,No,9,23
STU1140,ASSIGN5700,Chemistry,Yes,4,89
STU1141,ASSIGN5701,Mathematics,Yes,1,99
STU1141,ASSIGN5702,Mathematics,No,13,2
STU1141,ASSIGN5703,Biology,Yes,2,42
STU1141,ASSIGN5704,Chemistry,No,14,32
STU1141,ASSIGN5705,Biology,Yes,5,65
STU1142,ASSIGN5706,Chemistry,Yes,1,85
STU1142,ASSIGN5707,Mathematics,No,8,21
STU1142,ASSIGN5708,Physics,No,12,31
STU1142,ASSIGN5709,Physics,No,9,36
STU1142,ASSIGN5710,Biology,No,9,16
STU1143,ASSIGN5711,Physics,Yes,0,89
STU1143,ASSIGN5712,Mathematics,Yes,3,59
STU1143,ASSIGN5713,Biology,Yes,4,57
STU1143,ASSIGN5714,Physics,No,7,28
STU1143,ASSIGN5715,Mathematics,No,10,36
STU1144,ASSIGN5716,Mathematics,No,14,6
STU1144,ASSIGN5717,Biology,Yes,1,56
STU1144,ASSIGN5718,Chemistry,Yes,1,83
STU1144,ASSIGN5719,Physics,No,15,18
STU1144,ASSIGN5720,Biology,No,13,37
STU1145,ASSIGN5721,Biology,Yes,1,74
STU1145,ASSIGN5722,Physics,Yes,3,40
STU1145,ASSIGN5723,Physics,Yes,5,60
STU1145,ASSIGN5724,Physics,Yes,2,78
STU1145,ASSIGN5725,Biology,Yes,0,97
STU1146,ASSIGN5726,Mathematics,Yes,1,68
STU1146,ASSIGN5727,Physics,Yes,1,91
STU1146,ASSIGN5728,Mathematics,Yes,4,88
STU1146,ASSIGN5729,Biology,Yes,3,43
STU1146,ASSIGN5730,Chemistry,Yes,0,100
STU1147,ASSIGN5731,Mathematics,No,7,10
STU1147,ASSIGN5732,Biology,No,10,31
STU1147,ASSIGN5733,Biology,No,6,29
STU1147,ASSIGN5734,Chemistry,No,14,34
STU1147,ASSIGN5735,Chemistry,Yes,3,43
STU1148,ASSIGN5736,Chemistry,No,7,11
STU1148,ASSIGN5737,Mathematics,No,6,4
STU1148,ASSIGN5738,Biology,No,14,26
STU1148,ASSIGN5739,Chemistry,Yes,1,62
STU1148,ASSIGN5740,Mathematics,Yes,1,54
STU1149,ASSIGN5741,Biology,Yes,4,87
STU1149,ASSIGN5742,Physics,No,13,35
STU1149,ASSIGN5743,Mathematics,No,11,0
STU1149,ASSIGN5744,Mathematics,No,13,0
STU1149,ASSIGN5745,Mathematics,Yes,0,48
STU1150,ASSIGN5746,Biology,Yes,1,66
STU1150,ASSIGN5747,Physics,Yes,0,79
STU1150,ASSIGN5748,Chemistry,No,8,12
STU1150,ASSIGN5749,Biology,No,8,5
STU1150,ASSIGN5750,Physics,Yes,2,52
STU1151,ASSIGN5751,Mathematics,Yes,5,77
STU1151,ASSIGN5752,Biology,Yes,4,90
STU1151,ASSIGN5753,Chemistry,No,15,36
STU1151,ASSIGN5754,Mathematics,No,15,0
STU1151,ASSIGN5755,Mathematics,No,6,22
STU1152,ASSIGN5756,Chemistry,No,12,33
STU1152,ASSIGN5757,Biology,Yes,2,46
STU1152,ASSIGN5758,Physics,Yes,2,86
STU1152,ASSIGN5759,Mathematics,Yes,5,76
STU1152,ASSIGN5760,Biology,Yes,1,79
STU1153,ASSIGN5761,Chemistry,Yes,2,50
STU1153,ASSIGN5762,Chemistry,Yes,0,71
STU1153,ASSIGN5763,Biology,No,12,1
STU1153,ASSIGN5764,Mathematics,Yes,1,67
STU1153,ASSIGN5765,Mathematics,Yes,5,52
STU1154,ASSIGN5766,Biology,No,8,29
STU1154,ASSIGN5767,Chemistry,No,11,35
STU1154,ASSIGN5768,Biology,Yes,4,90
STU1154,ASSIGN5769,Physics,No,14,24
STU1154,ASSIGN5770,Physics,Yes,2,57
STU1155,ASSIGN5771,Physics,No,9,30
STU1155,ASSIGN5772,Mathematics,No,9,35
STU1155,ASSIGN5773,Physics,Yes,0,42
STU1155,ASSIGN5774,Biology,No,11,13
STU1155,ASSIGN5775,Biology,No,10,5
STU1156,ASSIGN5776,Biology,No,12,39
STU1156,ASSIGN5777,Biology,No,9,37
STU1156,ASSIGN5778,Chemistry,No,13,20
STU1156,ASSIGN5779,Mathematics,No,13,14
STU1156,ASSIGN5780,Mathematics,Yes,0,95
STU1157,ASSIGN5781,Physics,Yes,0,98
STU1157,ASSIGN5782,Physics,No,8,32
STU1157,ASSIGN5783,Physics,No,8,20
STU1157,ASSIGN5784,Mathematics,Yes,2,92
STU1157,ASSIGN5785,Chemistry,Yes,0,59
STU1158,ASSIGN5786,Physics,No,6,39
STU1158,ASSIGN5787,Chemistry,Yes,5,60
STU1158,ASSIGN5788,Physics,No,13,5
STU1158,ASSIGN5789,Chemistry,No,7,4
STU1158,ASSIGN5790,Physics,Yes,1,84
STU1159,ASSIGN5791,Mathematics,Yes,1,87
STU1159,ASSIGN5792,Mathematics,No,11,37
STU1159,ASSIGN5793,Physics,No,7,18
STU1159,ASSIGN5794,Mathematics,No,15,25
STU1159,ASSIGN5795,Mathematics,No,14,7
STU1160,ASSIGN5796,Mathematics,Yes,1,80
STU1160,ASSIGN5797,Physics,No,7,7
STU1160,ASSIGN5798,Biology,Yes,3,72
STU1160,ASSIGN5799,Biology,Yes,1,65
STU1160,ASSIGN5800,Physics,No,9,28
STU1161,ASSIGN5801,Mathematics,Yes,0,41
STU1161,ASSIGN5802,Chemistry,Yes,5,99
STU1161,ASSIGN5803,Biology,No,13,14
STU1161,ASSIGN5804,Chemistry,No,13,4
STU1161,ASSIGN5805,Physics,No,15,35
STU1162,ASSIGN5806,Biology,No,15,12
STU1162,ASSIGN5807,Biology,No,9,37
STU1162,ASSIGN5808,Physics,No,10,32
STU1162,ASSIGN5809,Chemistry,No,15,33
STU1162,ASSIGN5810,Physics,Yes,2,55
STU1163,ASSIGN5811,Biology,Yes,1,85
STU1163,ASSIGN5812,Chemistry,Yes,2,90
STU1163,ASSIGN5813,Chemistry,Yes,3,41
STU1163,ASSIGN5814,Physics,No,11,34
STU1163,ASSIGN5815,Biology,Yes,0,67
STU1164,ASSIGN5816,Biology,No,7,18
STU1164,ASSIGN5817,Physics,No,13,38
STU1164,ASSIGN5818,Chemistry,Yes,0,45
STU1164,ASSIGN5819,Mathematics,No,13,10
STU1164,ASSIGN5820,Biology,No,15,7
STU1165,ASSIGN5821,Biology,No,14,8
STU1165,ASSIGN5822,Chemistry,No,7,32
STU1165,ASSIGN5823,Mathematics,Yes,0,64
STU1165,ASSIGN5824,Chemistry,Yes,0,82
STU1165,ASSIGN5825,Biology,Yes,5,57
STU1166,ASSIGN5826,Biology,Yes,0,92
STU1166,ASSIGN5827,Biology,Yes,1,99
STU1166,ASSIGN5828,Chemistry,Yes,1,42
STU1166,ASSIGN5829,Mathematics,No,10,22
STU1166,ASSIGN5830,Physics,Yes,0,84
STU1167,ASSIGN5831,Physics,No,8,19
STU1167,ASSIGN5832,Biology,Yes,0,92
STU1167,ASSIGN5833,Mathematics,Yes,1,81
STU1167,ASSIGN5834,Chemistry,Yes,5,94
STU1167,ASSIGN5835,Chemistry,No,11,10
STU1168,ASSIGN5836,Biology,No,15,6
STU1168,ASSIGN5837,Chemistry,Yes,3,40
STU1168,ASSIGN5838,Biology,No,7,27
STU1168,ASSIGN5839,Chemistry,Yes,0,55
STU1168,ASSIGN5840,Chemistry,No,6,4
STU1169,ASSIGN5841,Physics,Yes,1,75
STU1169,ASSIGN5842,Chemistry,No,10,31
STU1169,ASSIGN5843,Mathematics,No,11,35
STU1169,ASSIGN5844,Biology,No,7,1
STU1169,ASSIGN5845,Biology,No,13,24
STU1170,ASSIGN5846,Mathematics,Yes,4,77
STU1170,ASSIGN5847,Biology,Yes,5,64
STU1170,ASSIGN5848,Physics,Yes,3,46
STU1170,ASSIGN5849,Chemistry,Yes,5,41
STU1170,ASSIGN5850,Biology,Yes,2,44
STU1171,ASSIGN5851,Physics,No,9,10
STU1171,ASSIGN5852,Biology,Yes,0,87
STU1171,ASSIGN5853,Biology,No,9,38
STU1171,ASSIGN5854,Mathematics,Yes,3,87
STU1171,ASSIGN5855,Biology,Yes,4,70
STU1172,ASSIGN5856,Chemistry,Yes,4,84
STU1172,ASSIGN5857,Physics,No,7,1
STU1172,ASSIGN5858,Physics,Yes,1,47
STU1172,ASSIGN5859,Chemistry,No,6,27
STU1172,ASSIGN5860,Biology,No,14,29
STU1173,ASSIGN5861,Physics,Yes,2,97
STU1173,ASSIGN5862,Chemistry,No,12,24
STU1173,ASSIGN5863,Physics,Yes,4,85
STU1173,ASSIGN5864,Physics,No,10,28
STU1173,ASSIGN5865,Chemistry,Yes,0,97
STU1174,ASSIGN5866,Biology,No,8,30
STU1174,ASSIGN5867,Physics,No,10,16
STU1174,ASSIGN5868,Mathematics,No,11,40
STU1174,ASSIGN5869,Chemistry,Yes,3,81
STU1174,ASSIGN5870,Mathematics,Yes,0,95
